Unnamed: 0.1,id_house,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
163.0,VM94_165,L'Haÿ-les-Roses 94240 (Petit Robinson),"Achat maison 5 pièces 95 m², L'Haÿ-les-Roses - 655 000 €",655 000 €,95 m²,5 pièces,3 chambres,1 place de parking,Jardin,,1 terrasse,,6 632 €/m²,,Publiée le 26 nov. 2020,Réf. de l’annonce : 6380,Descriptif de cette maison à vendre de 5 pièces et 95 m²,"L'Hay Les Roses - PAVILLON 5 pièces. Petit Robinson, dans environnement calme et pavillonnaire, proche toutes commodités, sur parcelle de 287m², charmante MAISON offrant 127m² utiles. Le rez-de-chaussée est aménagé d'une pièce de vie de 37m² composée d'une séjour, d'une salle à manger et d'une cuisine US moderne équipée (l'ensemble agrémenté d'un poêle à bois et ouvre sur terrasse et jardin orienté Sud), d'une chambre avec dressing, d'une salle d'eau et WC séparés.
A l'étage: sous combles, un palier dessert 2 chambres mansardées.
Le S/sol total semi-enterré est aménagé avec bureau, chambre, salle d'eau avec WC et buanderie.
Garage.
Pavillon en très bon état général ayant bénéficié d'une rénovation moderne récente de qualité. Quartier recherché proche des commerces, Bus 172, 192, RER ligne B 20 minutes, et écoles. dont 3.97 % honoraires TTC à la charge de l'acquéreur."
164.0,VM94_166,Fontenay-sous-Bois 94120 (Proche Bois de Vincennes - Rer A),"Achat maison 11 pièces 268 m², Fontenay-sous-Bois - 1 970 000 €",1 970 000 €,268 m²,11 pièces,6 chambres,,Jardin,,1 terrasse,,7 090 €/m²,Réf. de l’annonce : 1584,Publiée le 26 nov. 2020,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 11 pièces et 268 m²,"Demeure de prestige Fontenay Sous Bois 11 pièce(s) 268 m2. Secteur clos d'Orléans, bois de Vincennes.
Splendide demeure du 19eme siècle composée d'un double séjour de 50 m² exposé sud (hauteur sous plafond 3m20, parquet pointe de Hongrie, cheminée, cuisine dinatoire, dressing, six chambres, salles de bains, salles d'eau, salle de jeux, sous-sol.
De plus, partie en rez-de-jardin (possibilités d'aménagements), cave à vin, buanderie, chaufferie, terrasse, jardin de plus de 700 m² et deux boxs.
Le tout en très bon état général et à proximité du RER A, du bois de Vincennes, des écoles, Montalembert, Albert de Mun et des commerces du Village.
Bien rare, à voir absolument ! dont 3.68 % honoraires TTC à la charge de l'acquéreur."
165.0,VM94_167,Le Plessis-Trévise 94420 (Saint-Antoine),"Achat maison 4 pièces 90 m², Le Plessis-Trévise - 485 000 €",485 000 €,90 m²,4 pièces,3 chambres,2 places de parking,Jardin,,,,5 389 €/m²,Réf. de l’annonce : 2440,Publiée le 26 nov. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 90 m²,"MAISON AU CALME AU PLESSIS-TREVISE. Venez découvrir cette agréable maison de 90m2 (110 m2 utile), située dans un secteur calme et pavillonnaire au Plessis-Trévise. Cette maison rénovée entièrement en 2020 avec des prestations haut de gamme, dispose d'une entrée ouverte sur un grand séjour lumineux et traversant, une cuisine américaine neuve meublée et équipée, une chambre, une salle de bain et un WC séparé. A l'étage, vous trouverez un dégagement donnant sur deux grandes chambres avec leurs rangement et une salle d'eau avec WC.
Vous pourrez profiter des beaux jours grâce à la terrasse de 25m2, vos véhicules seront bien gardés à l' intérieur du terrain d'une superficie totale de 500 m2.
Le bien se trouve à 2min des commerces et d'un arrêt de bus qui vous conduira à la gare RER E VILLLIERS-SUR-MARNE - LE PLESSIS-TREVISE en moins de 15 min.
Une visite s'impose !!"
166.0,VM94_168,La Varenne-Saint-Hilaire 94210 (La Varenne),"Achat maison 7 pièces 180 m², La Varenne-Saint-Hilaire - 1 237 000 €",1 237 000 €,180 m²,7 pièces,5 chambres,4 places de parking,Jardin,,,,6 742 €/m²,Réf. de l’annonce : 003911E1LA5P,Publiée le 25 nov. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 180 m²,"Maison La Varenne Saint Hilaire 7 pièce(s) 180 m2. A 6 minutes du centre de La Varenne, venez découvrir cette maison idéale pour accueillir toute votre famille.. Proche des groupes scolaires et des commerces, profitez d'un séjour de 55m2, d'une cuisine dinatoire et de 5 chambres dont une suite parentale. La maison est dotée d'un sous-sol total comprenant un espace buanderie et un double box. . N'attendez plus, réservez votre créneau de visite !!. Visite virtuelle sur demande"
167.0,VM94_169,Maison à vendre à Saint-Maur-des-Fossés (94100),Maison à vendre Saint-Maur-des-Fossés (94100) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
168.0,VM94_170,Créteil 94000 (Val de Brie),"Achat maison 7 pièces 160 m², Créteil - 870 000 €",870 000 €,160 m²,7 pièces,5 chambres,4 places de parking,Jardin,,2 terrasses,,5 438 €/m²,Réf. de l’annonce : RL748,Publiée le 23 nov. 2020,Modifiée le 24 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 160 m²,"Maison 7 pièces Bords de Marne. Dans un secteur pavillonnaire recherché, à quelques pas des bords de Marne.
Nous vous propose une maison de 7 pièces d'environ 160m², offrant au rez de chaussée, un grand garage double avec coin atelier, buanderie, salle d'eau, une autre salle pouvant servir de salle de sport ou espace de jeux. Un espace supplémentaire pouvant être aménagée en dépendance. A l'étage, vous retrouverez une grande salle de séjour donnant sur deux terrasses dont une d'environ 65m², grande cuisine indépendante dinatoire équipée et aménagée, 1 chambre, WC, salle d'eau.
Au 2ème étage vous trouverez 4 chambres, salle de bain avec douche italienne et baignoire, WC. séparé.
Le tout sur un terrain d'environ 550 m².
A visiter sans tarder !!"
169.0,VM94_171,Maisons-Alfort 94700 (Centre-ville),"Achat maison 6 pièces 259 m², Maisons-Alfort - 1 050 000 €",1 050 000 €,259 m²,6 pièces,4 chambres,,Jardin,,,,4 054 €/m²,Réf. de l’annonce : AB1-1415A,Publiée le 20 nov. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 259 m²,"MAISON + JARDIN. A quelques minutes du Métro, des écoles et des commerces - MAISON de 200m² habitables édifiée sur un terrain de 486m². Dès l'entrée, vous découvrirez un séjour cathédrale offrant une immense baie vitrée sur deux niveaux donnant accès direct au JARDIN (exposé Ouest, au calme et sans vis-à-vis), cuisine US intégralement équipée, salle d'eau et WC; à l'étage une suite parentale (salle d'eau et Dressing privatifs), espace bureau et WC; à l'étage supérieur 3 chambres dont deux bénéficiant de leur mezzanine, salle de bains avec WC. Ce bien est complété par un sous-sol avec espace buanderie, atelier et espace de stockage. Les honoraires sont à la charge du vendeur."
170.0,VM94_172,Thiais 94320 (Proche Choisy),"Achat maison 5 pièces 96 m², Thiais - 472 000 €",472 000 €,"95,94 m²",5 pièces,4 chambres,,,,1 terrasse,,4 920 €/m²,Réf. de l’annonce : T20-070,Publiée le 19 nov. 2020,Modifiée le 23 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 96 m²,"A visiter sans tarder ! Exclusivité - Maison 5 pièces + Combles aménagés + Garage et place de parking en extérieur + Jardin - Thiais - Le Fossé Bazin. THIAIS - LE FOSSE BAZIN
Dans un lotissement 'Kaufman & Broad' de 2004 sécurisé et recherché pour son calme, le Cabinet Favreau vous présente en Exclusivité cette belle maison de près de 96 m² habitables avec garage de plain pied, une place de parking extérieure et jardin de 58 m². Après l'entrée, vous découvrirez la cuisine aménagée et équipée, la pièce de vie donnant sur la terrasse et le jardin, puis le WC séparé. Au 1er étage, le palier dessert 3 chambres toutes avec placards, une grande salle d'eau avec fenêtre et un WC séparé. Dans les combles aménagés en bureau (4e vaste chambre possible), vous pourrez y installer votre adolescent en quête d'autonomie ou accueillir de la famille de passage. En plus des atouts fonctionnels de cette maison en bon état, profitez d'une porte d'entrée 4 points, du double vitrage mais aussi de son agréable extérieur et du calme ambiant.
Venez y installer votre famille !
- Visite virtuelle disponible à la demande -"
171.0,VM94_173,Ormesson-sur-Marne 94490,"Achat maison 7 pièces 158 m², Ormesson-sur-Marne - 498 000 €",498 000 €,158 m²,7 pièces,5 chambres,,Jardin,,,,3 152 €/m²,Réf. de l’annonce : M1359,Publiée le 18 nov. 2020,Modifiée le 19 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 158 m²,"Maison Ormesson Sur Marne 7 pièce(s) 158 m2. En Exclusivité chez votre agence Stéphane Plaza Immobilier de Chennevières sur Marne, cette grande maison familiale sur un terrain de 465m² saura vous séduire par ses volumes et son grand jardin. Elle vous propose un salon/salle à manger avec accès direct au jardin, cuisine aménagée et équipée avec accès terrasse, wc et garage. A l'étage 4 chambres, wc, salle de bains (baignoire et douche). Dans les combles vous pouvez profitez d'un espace de 20m² pour créer une suite parentale ou une pièce de jeu... Un abri de jardin et la possibilité de garer plusieurs véhicules devant le garage ou sur un côté de la maison complètent ce bien.
Visite virtuelle sur demande !
Copropriété de 35 lots (Pas de procédure en cours)."
172.0,VM94_174,Cachan 94230 (Coteau),"Achat maison 7 pièces 183 m², Cachan - 749 000 €",749 000 €,183 m²,7 pièces,4 chambres,2 places de parking,Jardin,,Terrasse,,4 093 €/m²,Réf. de l’annonce : 1447781,Publiée le 13 nov. 2020,Modifiée le 19 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 183 m²,"BELLE MAISON NON MITOYENNE. FONCIA vous propose cette charmante maison non mitoyenne à fort potentiel,
elle se compose au rez de chaussée d'une entrée avec rangement, un bureau, une buanderie,une suite parentale et un garage de plus de 39 m² aménageable en studio avec entrée indépendante.
À l'étage, un dégagement, une cuisine fermée et un salon lumineux avec double expositions avec accès sur une terrasse de plus de 21 m², une salle de bains et wc séparé.
Surélévation possible afin d'obtenir 80 m² habitable.
Les carrières n'auront pas besoin d'être comblés sur cette parcelle de terrain.
Le tout sur une parcelle de 654 m².
Cette maison peut également être aménagée et divisée en plusieurs logements ou pour un investissement de rapport.
VISITE VIRTUELLE 360° disponible sur demande."
173.0,VM94_175,Nogent-sur-Marne 94130 (Le Bois Porte de Nogent),"Achat maison 4 pièces 45 m², Nogent-sur-Marne - 644 000 €",644 000 €,45 m²,4 pièces,3 chambres,,,,,,"14,3k €/m²",Réf. de l’annonce : 703,Publiée le 12 nov. 2020,Modifiée le 16 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 45 m²,"Maison 4 pièce(s) 73 m2. En exclusivité dans votre agence DOLCE CASA Immobilier, Nogent sur Marne , entre les bords de Marne et le pavillon Baltard. À proximité du RER A.
Maison de 73m2 dont 45m2 Carrez, en copropriété de sol, entièrement rénovée composée d'un séjour lumineux avec cuisine ouverte aménagée et équipée, 3 chambres dont une suite parentale avec sa salle d'eau, salle d'eau et espace buanderie. Terrasse en bois et abris de jardin de 40 m2 .
Belles prestations: Parquet en chêne massif, Isolation, poêle à bois, domotique.
Contactez votre agence Dolce Casa Immobilier au Voir le téléphone
Copropriété de 6 lots (Pas de procédure en cours)."
174.0,VM94_176,Maisons-Alfort 94700 (Charentonneau),"Achat maison 5 pièces 91 m², Maisons-Alfort - 770 000 €",770 000 €,"91,24 m²",5 pièces,4 chambres,,Jardin,,,,8 439 €/m²,Réf. de l’annonce : 3281,Publiée le 10 nov. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 91 m²,"A vendre Maisons Alfort - Pavillon 91M2 avec cour et garage. Belletoile immobilier vous propose, quartier Charentonneau, au pied des écoles et des commerces, à 5 minutes du métro Stade - Maison de ville en très bon état général d'environ 91 m2 élevée sur sous-sol avec buanderie, chaufferie et cellier. Elle comprenant : une entrée avec placard, un double séjour traversant avec cuisine ouverte aménagée d'environ 35 m2 donnant sur cour plein SUD, une chambre,
une salle d'eau avec WC. A l'étage trois chambres , une salle d'eau, WC. Très nombreux rangements. Un garage fermé."
175.0,VM94_177,Saint-Maur-des-Fossés 94100 (Adamville),"Achat maison 3 pièces 71 m², Saint-Maur-des-Fossés - 480 000 €",480 000 €,"71,33 m²",3 pièces,2 chambres,1 place de parking,Jardin,,,,6 729 €/m²,Réf. de l’annonce : 003040E1R1LQ,Publiée le 9 nov. 2020,Modifiée le 26 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 71 m²,"Maison Saint Maur Des Fosses 3 pièce(s) 71.33 m2. Mieux qu'un appartement une maison ! Cette maison de plain pied vous séduira par son grand double séjour équipé d'une cheminée récente, une cuisine meublée-équipée ouverte donnant sur la terrasse et le jardin. Deux grandes chambres avec placards, une salle d'eau et un WC indépendant viendront agrémenter l'intérieur. Beau jardin avec barbecue maçonné, abris de jardin et stationnement voiture. Agrandissements possibles. Visite virtuelle possible sur le site ORPI."
176.0,VM94_178,Fresnes 94260 (Lumière - Liberté),"Achat maison 6 pièces 133 m², Fresnes - 450 000 €",450 000 €,133 m²,6 pièces,4 chambres,2 places de parking,Jardin,,,,3 383 €/m²,Réf. de l’annonce : 8149,Publiée le 4 nov. 2020,Modifiée le 8 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 133 m²,"PROCHE CROIX DE BERNY, limite l'Hay les Roses, Century 21 Eureka vous propose en exclusivité cette maison individuelle aux beaux volumes parfaitement agencée sur un terrain de 576 m². Elle vous offrira au rez-de-chaussée, une entrée, un couloir desservant une pièce de vie spacieuse, une chambre, une cuisine avec accès vers le jardin, WC indépendants. A l'étage vous trouverez un palier desservant les trois chambres avec placard, la salle de bains, un WC indépendant et un débarras. Vous profiterez aussi d'un sous-sol total avec un garage, une buanderie/chaufferie, une cave et une pièce indépendante. Les combles peuvent être aménagés. Prévoir un rafraîchissement général pour cette maison au beau potentiel. Accès rapide au RER B Croix de Berny."
177.0,VM94_179,Saint-Maur-des-Fossés 94100 (La Pie),"Achat maison 9 pièces 296 m², Saint-Maur-des-Fossés - 1 265 000 €",1 265 000 €,296 m²,9 pièces,5 chambres,4 places de parking,Jardin,,Terrasse,,4 155 €/m²,Réf. de l’annonce : 1157,Publiée le 1 nov. 2020,Modifiée le 4 nov. 2020,Descriptif de cette maison à vendre de 9 pièces et 296 m²,"Maison de 296m2 sur parcelle de 880m2 Bords de Marne. BRISTOL IMMOBILIER : du standing au prestige. Coup de coeur pour cette maison rénovée par architecte avec de belles prestations sur une parcelle de 880 m² idéalement située en bord de Marne. Avec grand jardin arboré sans vis à vis. Composé au RDC: d'une entrée dégagée, d'un séjour cathédrale de 71 m² avec cheminée d'angle, d'une cuisine ouverte sur salle à manger, d'un bureau et d'un espace buanderie. A l'étage: Espace nuit composée de 3 chambres (16/13/12 m2) dont la suite parentale avec son dressing et sa salle de bain, ainsi qu'une salle d'eau. À l'étage supérieur: la 4ème chambre (11m2) et un grand espace bureau/salle de jeux (29 m2 possibilité création d'une salle d'eau) En entre sol: une salle de sport et une cave à vins (nombreuses possibilités) 3 places de parking, Un garage indépendant et un appartement de 31m2, 2 pièces avec balcon face à la marne viennent compléter ce bien. (Totalement indépendant Avec bon rendement locatif) Un bien coup de coeur pour au moins 3 raisons: 1. L'agencement: (beaux espaces, beaux volumes, séjour cathédrale, belle séparation espace jour espace nuit) 2. Les prestations (parquet massif, grandes baies vitrées, cuisine haut de gamme, chaudière à condensation) 3. La localisation (Bords de Marne, secteur calme et pavillonnaire) Bristol Immobilier les plus belles offres du marché Contact et informations Romain Leizerovici Voir le téléphone"
