,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
10,ES91_10,Sainte-Geneviève-des-Bois 91700 (Hôtel de Ville),"Achat maison 6 pièces 150 m², Sainte-Geneviève-des-Bois - 399 000 €",399 000 €,150 m²,6 pièces,4 chambres,3 places de parking,Jardin,,,,2 660 €/m²,Réf. de l’annonce : 098019E0YGMB,Publiée il y a plus de 2 mois,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 150 m²,"Maison Sainte Geneviève Des Bois 6 pièce(s) 150m². Exclusivité. SAINTE GENEVIEVE DES BOIS. A 2 minutes de l'Avenue Gabriel Péri. Dans un secteur pavillonnaire, venez découvrir cette très belle maison en parfait état avec de beaux volumes sur trois niveaux comprenant : au rez de chaussée avec garage, bureau, buanderie et cave. Au premier étage : dégagement, séjour avec cheminée donnant sur balcon, cuisine aménagée et équipée, salle de bains, wc, 3 chambres et dressing. Au second étage : dégagement, deux chambres, salle de bains avec douche et wc + grenier. Proche commerces à pied. Très lumineuse et agréable. Belles prestations !!!"
11,ES91_11,Breux-Jouy 91650,"Achat maison 9 pièces 414 m², Breux-Jouy - 995 000 €",995 000 €,414 m²,9 pièces,5 chambres,40 places de parking,Jardin,,,,2 403 €/m²,Réf. de l’annonce : 1318,Publiée il y a plus de 2 mois,Modifiée le 28 oct. 2020,Descriptif de cette maison à vendre de 9 pièces et 414 m²,"Propriété de caractère à 10 mn d'Arpajon. A 5 minutes du RER C et à 10 minutes d'Arpajon, grande propriété ancienne sur un terrain de 5078 m2 entièrement clos comprenant 4 bâtis :
Une habitation principale de 263m2 sur 3 niveaux avec de beaux volumes comprenant au rez-de-chaussée : une cuisine, deux pièces de vie dont une de 61m2, une buanderie, un cellier, un WC et une chaufferie. A l'étage : 3 chambres dont une suite parentale avec une pièce dressing et salle de bains, une salle d'eau et un dressing. Au 2ème étage : 2 chambres et une salle d'eau avec WC.
Une longère de 150m2 comprenant 3 pièces d'eau et pouvant être exploitée comme gîte.
Un bâtiment annexe utilisé en salle de réception avec sanitaires et office, grenier à aménager et possibilité de garer plusieurs véhicules à l'abri.
Un pigeonnier pour lequel les arrivées d'eau et les arrivées électriques sont existantes.
Une volière et une cave voutée.
Visite virtuelle disponible depuis le lien.
Votre agence Guy Hoquet vous invite à découvrir toutes ses originalités en prenant rendez-vous avec Stéphanie ROMERO, immatriculé au Registre Spécial des Agents Commerciaux du Tribunal de Commerce d'Evry sous le numéro 753 749 423."
12,ES91_12,Palaiseau 91120 (Pileu),"Achat maison 5 pièces 95 m², Palaiseau - 475 000 €",475 000 €,95 m²,5 pièces,3 chambres,4 places de parking,Jardin,,,,4 895 €/m²,Réf. de l’annonce : 098008E0LIS3,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 95 m²,"Maison Palaiseau 5 pièce(s) 95m2. Belle maison indépendante sur une parcelle de 480m² dans un secteur calme et avec un accès rapide au plateau de saclay, aux écoles et au centre aquatique.. Pavillon édifiée sur sous sol total avec garage. Au premier niveau, une entrée par véranda, un séjour traversant avec cheminée, balcon et terrasse , une cuisine, un wc. A l'étage deux grandes chambres dont une avec accès combles aménagés, une petite chambre / bureau, et une salle de bains avec wc baignoire et douche à l'italienne.. jardin exposé sud avec abris, possibilité de stationner plusieurs véhicules sur le terrain. . Plusieurs projets réalisés par un architectes sont disponibles en agence (permettant entre autre un séjour de plus de 45m2, une suite parentale supplémentaire etc...) . 'Parce que la sécurité de tous est essentielle, dans nos agences : portons un masque, utilisons du gel hydro-alcoolique et respectons les distances de sécurité.'. ORPI PALAISEAU, en face de la mairie, vous accueille : . du mardi au samedi : de 9h30 à 12h30 et de 14h00 à 19h00. 92, Rue de Paris 91120 PALAISEAU - Voir le téléphone"
13,ES91_13,Athis-Mons 91200 (Centre-ville),"Achat maison 5 pièces 92 m², Athis-Mons - 349 000 €",349 000 €,92 m²,5 pièces,3 chambres,1 place de parking,Jardin,,,,3 793 €/m²,Réf. de l’annonce : 224,Publiée le 5 déc. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 92 m²,"Maison Athis Mons 5 pièce(s). Votre agence Stéphane Plaza vous propose en exclusivité cette magnifique maison individuelle en plein centre-ville d'Athis-Mons, à proximité des transports, des commerces et des écoles.
Vous commencerez la visite par une entrée, un lumineux séjour (exposé sud), une cuisine entièrement équipée (haut de gamme) avec espace dînatoire, et wc suspendus. A l'étage nous retrouvons un palier attenant à des wc suspendus, deux grandes chambres dont une avec salle de bains et dressing, et l'autre chambre avec salle d'eau. En rez-de-jardin/sous-sol vous profiterez d'un sous-sol total entièrement aménagé avec espace buanderie, et une chambre. Pour le stationnement, une place de parking privative. N'hésitez plus pour visiter ce bien rare sur le secteur, entièrement rénové alliant le charme et le cachet de l'ancien (carreaux de ciment, cheminée, moulures et très belles hauteurs sous plafond) et à la décoration moderne. Le tout donnant sur une parcelle de 155m²."
14,ES91_14,Viry-Châtillon 91170 (Le Plateau),"Achat maison 4 pièces 74 m², Viry-Châtillon - 75 500 €",75 500 €,74 m²,4 pièces,2 chambres,1 place de parking,Jardin,,,,Rente : 1 137 €/mois,,Publiée le 30 nov. 2020,Réf. de l’annonce : 422091038,Descriptif de cette maison à vendre de 4 pièces et 74 m²,"Viager libre - H62 ans - VIRY CHATILLON (91170). Age : Homme de 62 ans
Bouquet : 75500 EUR
Rente : 1137 EUR/mois
Valeur du bien : 300000 EUR
En Viager libre, le bien est vendu libre de toute occupation. L'acquéreur a la possibilité de l'habiter à titre personnel, d'y loger ses proches, ou de le mettre en location. L'achat en viager libre permet à l'acquéreur de bénéficier d'un crédit, sans intérêts bancaires, octroyé par le vendeur.
Descriptif du bien : VIRY CHATILLON - 20 KMS DE PARIS
GARE RER D ET C À 5 MINUTES
VIAGER LIBRE OCCUPÉ PAR LOCATAIRES
Investissez sur une commune privilégiée pour son cadre de vie agréable, lac à proximité, commerces et industries font également de cette ville un secteur dynamique.
Profitez de la situation géographique de VIRY CHATILLON, commune située à 20 kms au Sud de PARIS, l'accès à la Capitale est rapide, RER C et D à 25 min de Gare de Lyon. Grands axes routiers A6 et N7.
Charmant pavillon de plain pied en parfait état érigé en 2006 comprenant: entrée avec placards, séjour double, cuisine, 2 belles chambres, salle d'eau avec wc. Grand garage, COMBLES AMÉNAGEABLES. Parkings 2 voitures.
Terrain de 356m² environ.
BAIL DE LOCATION EN COURS JUSQU'EN AVRIL 2022
LOYER 1007 EUR/MOIS
Analyse financière : VIRY CHATILLON- 20 KMS DE PARIS
GARE RER D ET C À 5 MINUTES
VIAGER LIBRE
OCCUPÉ PAR LOCATAIRES JUSQU'EN 2022
LOYER 1007 EUR/ MOIS
Investissez à VIRY CHATILLON, ville dynamique à 20 Kms au sud de PARIS et à seulement 25 min de gare de Lyon de sa gare RER D.
Investissement à forte rentabilité.
En partant d'une valeur de 300 000 EUR, achetez ce bien en versant au comptant dès l'acquisition 75 500 EUR et une rente mensuelle de 1 137 EUR. (Actuellement loué 1007 EUR/mois).
Un investissement judicieux pour se constituer un patrimoine immobilier.
INVESTISSEMENT RÉSERVÉ AUX PERSONNES DISPOSANT DU BOUQUET EN FONDS PROPRES."
15,ES91_15,Mondeville 91590,"Achat maison 8 pièces 200 m², Mondeville - 498 000 €",498 000 €,200 m²,8 pièces,5 chambres,6 places de parking,Jardin,,,2 garages,2 490 €/m²,Réf. de l’annonce : 3163UBI,Publiée le 27 nov. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 200 m²,"MONDEVILLE - 50 KM DE PARIS - EXCLUSIVITE UDI - MAISON EN PIERRE DE 200 M² + DEPENDANCE DE 82 M² - TERRAIN 1835 M². MONDEVILLE - EXCLUSIVITE UDI - DANS UN VILLAGE TRES CALME AVEC ECOLES - SUPERBE PROPRIETE COMPOSEE DE 2 BATIMENTS SUR UN TERRAIN DE 1835 M² -
UNE MAISON DE 200 M² COMPRENANT UNE ENTREE, UN SALON AVEC CHEMINEE, UNE SALLE A MANGER, UN JARDIN D'HIVER, UNE CUISINE EQUIPEE, UNE ARRIERE CUISINE,
UNE SUITE PARENTALE DE 36 M² EN REZ-DE-JARDIN AVEC CHAMBRE SALLE DE BAINS ET DRESSING - A L'ETAGE : BUREAU, GRAND DEGAGEMENT, 4 CHAMBRES ET SALLE D'EAU -
UNE DEPENDANCE DE 82 M² AVEC SALLE DES FETES DE 50 M² EQUIPEE D'UN BAR ET D'UN COIN CUISINE AINSI QUE D'UN GRAND GARAGE DE 32 M² - ACCES INDEPENDANT -
TRES JOLI TERRAIN ARBORE DE 1835 M² SANS VIS-A-VIS - PLUSIEURS TERRASSES - VISITE VIRTUELLE DISPONIBLE - HONORAIRES A LA CHARGE DU VENDEUR -"
16,ES91_16,Mondeville 91590,"Achat maison 8 pièces 200 m², Mondeville - 674 000 €",674 000 €,200 m²,8 pièces,5 chambres,6 places de parking,Jardin,,,2 garages,3 370 €/m²,Réf. de l’annonce : 3162UBI,Publiée le 27 nov. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 200 m²,"MONDEVILLE - 50 KM DE PARIS - EXCLUSIVITE UDI - MAISON EN PIERRE DE 200 M² + DEPENDANCE DE 82 M² + GRANGE DE 83 M² AU SOL - TERRAIN 2265 M². MONDEVILLE - EXCLUSIVITE UDI - DANS UN VILLAGE TRES CALME AVEC ECOLES - SUPERBE PROPRIETE COMPOSEE DE 3 BATIMENTS SUR UN TERRAIN DE 2265 M² -
UNE MAISON DE 200 M² COMPRENANT UNE ENTREE, UN SALON AVEC CHEMINEE, UNE SALLE A MANGER, UN JARDIN D'HIVER, UNE CUISINE EQUIPEE, UNE ARRIERE CUISINE,
UNE SUITE PARENTALE DE 36 M² EN REZ-DE-JARDIN AVEC CHAMBRE SALLE DE BAINS ET DRESSING - A L'ETAGE : BUREAU, GRAND DEGAGEMENT, 4 CHAMBRES ET SALLE D'EAU -
UNE DEPENDANCE DE 82 M² AVEC SALLE DES FETES DE 50 M² EQUIPEE D'UN BAR ET D'UN COIN CUISINE AINSI QUE D'UN GRAND GARAGE DE 32 M² - ACCES INDEPENDANT -
UNE GRANGE DE 83 M² AU SOL ELEVEE SUR UNE SUPERBE CAVE VOUTEE - POSSIBILITE D'AMENAGER LA GRANGE (HAUTEUR 7.85 M) - ACCES INDEPENDANT - DIVISION POSSIBLE -
TRES JOLI TERRAIN ARBORE DE 2265 M² SANS VIS-A-VIS - PLUSIEURS TERRASSES - VISITE VIRTUELLE DISPONIBLE - HONORAIRES A LA CHARGE DU VENDEUR -"
17,ES91_17,Saclay 91400,"Achat maison 7 pièces 145 m², Saclay - 668 000 €",668 000 €,145 m²,7 pièces,5 chambres,1 place de parking,Jardin,,1 terrasse,,4 473 €/m²,Réf. de l’annonce : 543,Publiée le 27 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 145 m²,"MAISON SACLAY - 7 pièce(s) - 145 m2. Située à Saclay Val d'Albian, sur un terrain de 305m², jolie Maison de 145m² au sol + Sous-sol Total de 70m² comprenant :
Au RDC : Entrée avec rangements, grand séjour de 47m² donnant sur une terrasse de 36m² orientée Ouest, cuisine ouverte, aménagée et équipée. Bureau (possibilité chambre 5) et salle de douche avec wc.
Au 1er étage : Palier, chambre 1, chambre 2, chambre 3, chambre 4 (suite parentale avec son espace dressing et sa salle de douche).~- Sous-sol total d'environ 70m² comprenant : Atelier/buanderie, garage, salle de jeux de 33m² offrant de belles possibilités (stockage, salle cinéma,....) et cave.
Jardin clos, au calme et sans vis à vis.
Maison en bon état offrant de nombreux rangements et de beaux volumes : pièce de vie + cuisine ouverte = 60m²
Proximité : Bus, Gare RER C (à 15 minutes à pied), écoles, commerces, parc, centre sportif,...
+ D'infos sur notre site internet: Mon Agent Du Grand Paris. Cette annonce immobilière vous est présentée par Mme LEBRUN Chloé, Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Versailles (n° 819 397 886). Carte professionnelle CPI 91012018000023831, délivrée par la chambre du commerce d'Evry. dont 3.00 % honoraires TTC à la charge de l'acquéreur."
18,ES91_18,Sainte-Geneviève-des-Bois 91700 (Liers - Croix Blanche),"Achat maison 5 pièces 88 m², Sainte-Geneviève-des-Bois - 263 500 €",263 500 €,88 m²,5 pièces,3 chambres,,Jardin,,,,2 994 €/m²,Réf. de l’annonce : 7361,Publiée le 26 nov. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 88 m²,"Maison Sainte Genevieve Des Bois 4 pièce(s) 82 m2. En vente : découvrez cette maison T5 de 88m² et de 173 m² de terrain, dans un cartier calme à SAINTE GENEVIEVE DES BOIS (91700).
Elle s'agence comme suit : un séjour de 19 m² ouvert sur une salle à manger de 18 m². Cette maison offre aussi une cuisine neuve et trois chambres dont une avec douche. Elle dispose également d'une salle d'eau et de WC. Elle inclus aussi une entrée et un dégagement. à l'extérieur, un beau jardin avec un petit chalet de 11m² isolé et relié à l'électricité .
Aux alentours se trouvent plusieurs écoles (maternelles, élémentaires et lycées) à moins de 10 minutes de la maison. Il y a aussi un bureau de poste et de nombreux commerces ainsi que des arrêts de bus à 100 m de la maison desservant la gare de saint Michel et saint Geneviève des Bois . Enfin un marché anime le quartier toutes les semaines.
Cette maison est exclusivement à vendre par Laforêt en mandat Favoriz. Profitez de la visite virtuelle de cette maison. Envie d'en savoir plus sur cette maison à vendre ? Prenez contact avec votre agence Laforêt SAINTE GENEVIEVE DES BOIS."
19,ES91_19,Leuville-sur-Orge 91310,"Achat maison 7 pièces 136 m², Leuville-sur-Orge - 390 000 €",390 000 €,136 m²,7 pièces,5 chambres,,Jardin,,,,2 757 €/m²,Réf. de l’annonce : 7433,Publiée le 24 nov. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 136 m²,"Maison 7 pièces LEUVILLE SUR ORGE. EXCLUSIVITE SIB - A 25 mn de Paris par RN20 - Dans une impasse, maison avec sous-sol total vous offrant en rez-de-chaussée : une entrée avec placards de rangement, un salon (avec cheminée) et salle à manger lumineux donnant sur deux terrasses, une cuisine aménagée et équipée (possibilité de l'ouvrir), un dégagement desservant 1 chambre, une salle de bains ainsi qu'un WC. A l'étage, 4 chambres, une salle d'eau avec un WC et un bureau/dressing.
Au sous-sol, un garage avec porte motorisée, une partie atelier, deux pièces de stockage. 
A l'extérieur, une grande cour idéal pour stationner plusieurs véhicules. 
Le tout sur un beau terrain de 659m².
VISITE VIRTUELLE DISPONIBLE !!

Prix 390 000€ * Agence SIB Voir le téléphone 
* Honoraires inclus charge acquéreur : 4% TTC
(Prix 375 000 hors honoraires)"
20,ES91_20,Viry-Châtillon 91170 (Chatillon),"Achat maison 5 pièces 95 m², Viry-Châtillon - 307 400 €",307 400 €,"94,87 m²",5 pièces,3 chambres,,Jardin,,1 terrasse,,3 240 €/m²,Réf. de l’annonce : 5936,Publiée le 14 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 95 m²,"Maison Viry Chatillon 5 pièce(s) 97.88 m2. EN BON ÉTAT GÉNÉRAL - MAISON DE VILLE 5 PIÈCES AVEC TERRASSE
À vendre : dans la ville de VIRY CHATILLON (91170) découvrez cette maison de ville élevée sur sous sol T5 de 97,88 m² et de 60 m² de terrain.
C'est une maison construite en 1910. Elle offre un grand salon de 27 m², une cuisine américaine et équipée et trois chambres (entre 9 et 14 m²). Elle est aussi composée d'une salle d'eau et de toilettes. Elle comporte également une entrée, deux dégagements et un grenier. La maison est équipée de radiateurs fonctionnant au gaz. Cette maison T5 est en bon état général.
Pour profiter des beaux jours, ce bien comporte également une terrasse.
Concernant les véhicules, cette maison possède un garage.
Le bien est situé dans la commune de Viry-Châtillon. On trouve plusieurs établissements scolaires (maternelle, primaire, élémentaires et collège) à moins de 10 minutes du bien. Niveau transports en commun, on trouve une gare à quelques pas de la maison. Le cinéma Calypso A vous accueille à moins de 10 minutes pour vos loisirs. Il y a aussi de nombreux restaurants.
Cette maison est exclusivement à vendre par Laforêt en mandat Favoriz. Envie d'en savoir plus sur cette maison en vente ? Prenez contact avec votre agence Laforêt VIRY CHATILLON."
21,ES91_21,Morsang-sur-Orge 91390 (Buisson),"Achat maison 7 pièces 159 m², Morsang-sur-Orge - 464 200 €",464 200 €,159 m²,7 pièces,5 chambres,3 places de parking,Jardin,,1 terrasse,,2 919 €/m²,Réf. de l’annonce : 7285,Publiée le 13 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 159 m²,"MAISON 7 PIÈCES AU CALME - EN TRÈS BON ÉTAT GÉNÉRAL. En vente : dans la ville de MORSANG SUR ORGE (91390) venez découvrir cette maison de 7 pièces de 159 m² située dans un quartier calme .
C'est une maison individuelle de 3 niveaux datant de 1969 et de standing. Elle s'organise comme suit : un grand séjour de 27 m², une cuisine de 23 m² équipée et cinq chambres (entre 9 et 27 m²). Elle compte aussi deux salles de bains (une avec wc), une salle d'eau et des toilettes. Cette maison propose aussi une buanderie. Elle offre également une entrée et un dégagement. Un chauffage mixte est mis en place. Cette maison de 7 pièces est en très bon état général avec un extérieur en bon état.
La chaudière gaz est de 2019 et un système de climatisation réversible a été installé en 2018. Le ravalement, les peintures, la cuisine, l'électricité et l'isolation par l'intérieur sont très récents.
Idéal pour se détendre au soleil ou prendre l'air, cette maison bénéficie aussi d'un jardin. Le terrain du bien s'étend sur 368 m². Une cave offre à ce logement de l'espace de rangement supplémentaire.
Le bien se situe dans la commune de Morsang-sur-Orge. On trouve des écoles (de la maternelle au lycée) à moins de 10 minutes de la maison. Il y a un bureau de poste et de nombreux restaurants à quelques pas du logement. Enfin un marché anime le quartier toutes les semaines.
Cette maison est exclusivement à vendre par Laforêt en mandat Favoriz. Regardez la vidéo pour une visite virtuelle de cette maison. Découvrez toutes les originalités de cette maison à vendre en prenant rendez-vous avec votre agence Laforêt MORSANG au Voir le téléphone ."
22,ES91_22,Corbeil-Essonnes 91100 (Centre-ville),"Achat maison 6 pièces 119 m², Corbeil-Essonnes - 349 900 €",349 900 €,"119,04 m²",6 pièces,3 chambres,4 places de parking,Jardin,,1 terrasse,,2 939 €/m²,Réf. de l’annonce : 1014,Publiée le 11 nov. 2020,Modifiée le 21 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 119 m²,"Vente : maison F6 à CORBEIL ESSONNES. En exclusivité dans votre agence Guy Hoquet de Soisy-sur-Seine (91450), venez découvrir, cette maison, de 6 pièces (T6), d'une superficie habitable de 119.04 m², 131.05 m² au sol, dans un secteur calme et recherché.
Ce F6, sur sous-sol total, situé à Corbeil-Essonnes (91100), dans un secteur pavillonnaire, est composé au rez-de-chaussée, d'une entrée, d'un triple séjour traversant de plus de 51 m² avec poêle à bois (installé il y a un an), d'une cuisine aménagée et équipée (four, plaque de cuisson, hotte, micro-onde, réfrigérateur) donnant sur une terrasse sans vis-à-vis et d'un WC.
Au premier étage, vous profiterez d'un dégagement et de trois chambres dont deux avec salle d'eau.
Très belles prestations ! Double vitrage, persiennes métalliques au rez-de-chaussée pour le charme de l'ancien et volets roulants électriques à l'étage !
Enfin, vous profiterez d'un sous-sol total comprenant plusieurs espaces de stockage, un espace buanderie et un espace chaufferie (chaudière au gaz de marque Frisquet) !
Portail motorisé vous permettant de garer 4 véhicules dans la propriété !
Vous pourrez également profiter d'un beau terrain entièrement clos, sans vis-à-vis de 530 m² environ, avec terrasse, le tout parfaitement exposé.
Le plus, une piscine hors sol filtrée et chauffée ! A visiter sans tarder ! Coup de coeur assuré !"
23,ES91_23,Villiers-sur-Orge 91700,"Achat maison 3 pièces 61 m², Villiers-sur-Orge - 316 500 €",316 500 €,61 m²,3 pièces,1 chambre,,Jardin,,,,5 189 €/m²,,Publiée le 10 nov. 2020,Réf. de l’annonce : 7275,Descriptif de cette maison à vendre de 3 pièces et 61 m²,"Secteur de la vallée de l'orge, maison sur la commune de Villiers sur orge 3 pièce(s) 61 m2. PROCHE DE PARIS
À vendre : à VILLIERS SUR ORGE (91700) venez découvrir cette maison T3 de 61 m².
C'est une maison de 2 étages datant de 1930. Au sous-sol il y a une salle d'eau et des toilettes. Le rez-de-chaussée compte, quant à lui, un séjour de 20 m², une cuisine, une chambre de 11 m² ensoleillée et une entrée. Un chauffage alimenté au gaz est installé dans la maison.
Le terrain du bien s'étend sur 1 024 m². Aux 3 niveaux de ce logement s'ajoute un grenier.
Côté stationnement, cette maison possède un garage.
La maison se situe dans la commune de Villiers-sur-Orge. Des écoles maternelles et élémentaires se trouvent à moins de 10 minutes de la maison. Niveau transports, il y a une gare à quelques pas du bien. On trouve de nombreux restaurants dans les environs. Enfin un marché anime le quartier le samedi matin.
Cette maison est exclusivement à vendre par Laforêt en mandat Favoriz. Contactez votre agence Laforêt SAINTE GENEVIEVE pour obtenir de plus amples renseignements sur cette maison en vente à VILLIERS SUR ORGE.
Venez découvrir aussi notre visite virtuelle."
24,ES91_24,Étampes 91150 (Saint-Pierre),"Achat maison 5 pièces 84 m², Étampes - 189 900 €",189 900 €,"83,79 m²",5 pièces,3 chambres,,,,,,2 266 €/m²,Réf. de l’annonce : 098040E1L9KM,Publiée le 6 nov. 2020,Modifiée le 26 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 84 m²,"Maison Etampes 5 pièce(s) 83.79 m2. Votre agence Orpi Etampes vous propose en centre ville, dans une petite copropriété à l'abris des regards, une maison de ville comprenant au rdc: un salon/salle à manger, une cuisine aménagée équipée, une salle de bain avec wc.. Au 1er étage, vous disposerez de 3 chambres lumineuses, un bureau/dressing et un wc.. Au 2ème étage, un grenier de 40 m² au sol à finir d'aménager.. Fenêtre pvc double vitrage, gaz de ville, balcon terrasse.. Cette charmante maison de ville n'attend plus que ses nouveaux propriétaires, à visiter sans tarder!!!. Pour tout renseignement complémentaire et visite merci de prendre contact avec votre agent commercial AURAT Sébastien Voir le téléphone immatriculé 853 544 757 au RSAC de CHARTRES et agissant pour le compte de ORPI AGIL ETAMPES."
25,ES91_25,Viry-Châtillon 91170 (Port - Aviation),"Achat maison 4 pièces 72 m², Viry-Châtillon - 299 950 €",299 950 €,"72,09 m²",4 pièces,2 chambres,,Jardin,,1 terrasse,,4 161 €/m²,Réf. de l’annonce : 7282,Publiée le 6 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 72 m²,"A VENDRE, VERITABLE PLAIN-PIED avec garage indépendant, véranda et jardin sans vis à vis.. En vente : venez découvrir ce VERITABLE PLAIN-PIED de 4 pièces d'environ 89.50m² et d'environ 390 m² de terrain, dans la ville de VIRY-CHÂTILLON (91170).
C'est une maison construite en 1930 et rénovée en 2010.
Elle est composée d'un grand salon/séjour de 30 m², d'une cuisine équipée et de deux chambres (de 11 et 14 m²). Elle inclut aussi une salle de bains avec baignoire d'angle et wc ainsi qu'une buanderie.
Un chauffage au sol est installé dans la maison.
Cette maison comporte aussi une spacieuse véranda d'environ 17,40m² donnant accès au jardin et la terrasse.
Vous serez également propriétaire d'un garage indépendant.
La maison se situe dans le recherché quartier du Port-Aviation. Les écoles élémentaires, et collège se trouve à 10 minutes à pied du bien.
On trouve un arrêt de bus à deux minutes du bien ainsi que la gare à 15 minutes.
Pour vos loisirs, vous pourrez compter sur le cinéma Calypso de même que le théatre municipal L'ENVOL non loin du logement.
Enfin le centre-ville est accessible en moins de 10 minutes à pied.
Cette maison est exclusivement à vendre par Laforêt en mandat Favoriz. Prenez contact avec votre agence Laforêt VIRY CHATILLON pour une première visite de cette maison à vendre au Voir le téléphone"
26,ES91_26,Viry-Châtillon 91170 (Port - Aviation),"Achat maison 7 pièces 160 m², Viry-Châtillon - 499 000 €",499 000 €,160 m²,7 pièces,4 chambres,3 places de parking,Jardin,,,,2 956 €/m²,Réf. de l’annonce : 098001E1NAVP,Publiée il y a plus de 2 mois,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 160 m²,"Maison Viry Chatillon. VIRY-CHÂTILLON BAS. PRODUIT RARE!!! . Sur TERRAIN de 1006m² et dans secteur recherché du 'Port Aviation', à proximité de la gare RER de Juvisy-sur-Orge, belle et grande maison indépendante de construction traditionnelle de type 7 pièces, offrant un rez-de-jardin avec une entrée, deux belles pièces, chaufferie / buanderie, cave.... A l'étage : Palier / dégagement, séjour donnant sur balcon avec très belle vue sur un agréable jardin exposé Sud/Ouest, très grande cuisine indépendante, 4 chambres, salle d'eau, wc et accès aux combles pouvant être aménagés. Fenêtres en pvc double vitrage, volets électriques.. GRANG ATELIER de 95m² avec garage idéal pour ARTISAN ET DEPENDANCE de 39m².. ENORME potentiel et emplacement idéal. A DÉCOUVRIR!!. ."
27,ES91_27,Étréchy 91580,"Achat maison 4 pièces 77 m², Étréchy - 262 000 €",262 000 €,77 m²,4 pièces,3 chambres,2 places de parking,Jardin,,,1 garage,3 403 €/m²,Réf. de l’annonce : 13515UBI,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 77 m²,"Vente ETRECHY, Maison 3 chambres avec garage et jardin. L'Immobilière des Vallées vous propose ce pavillon récent à ETRECHY, dans un quartier calme et résidentiel, avec toutes les commodités en moins de 10 minutes à pied ; il comprend un séjour de 25 m², une cuisine aménagée séparée, trois chambres, salle de bains ; garage ; jardin clos."
28,ES91_28,La Norville 91290,"Achat maison 10 pièces 215 m², La Norville - 635 000 €",635 000 €,215 m²,10 pièces,6 chambres,6 places de parking,Jardin,,,,2 953 €/m²,Réf. de l’annonce : 098041E1R2MT,Publiée le 5 nov. 2020,Modifiée le 21 nov. 2020,Descriptif de cette maison à vendre de 10 pièces et 215 m²,"Maison La Norville 9 pièce(s) 215 m2. ORPI BRETIGNY vous propose cette maison familiale au volume imposant, dans un secteur très recherché, collège et lycée à pied.. Cette maison comprend en rez-de-jardin : en grande entrée, un garage double (avec fosse), une buanderie avec wc et douche, une chaufferie, un bureau avec placards ainsi qu'une grande pièce de 30 m2. Au premier étage se trouve un palier distribuant une cuisine aménagée-équipée, un séjour-salle à manger de 38 m2 donnant accès à un grand balcon avec vue dégagée. Trois chambres (parquet) dont deux avec placard, un wc séparé et une salle de bains avec douche et baignoire. Au deuxième étage : un couloir desservant trois chambres ainsi que trois greniers (possibilité d'aménager en dressing ou salle d'eau). Terrain de 2 241 m2 avec possibilité de rentrer 5 voitures dans la parcelle. Idéal profession libérale grâce au rez-de-jardin de 125 m2. Construction traditionnelle. Fenêtres et volets électriques récents. Activités sportives à deux pas (foot, tennis)."
