,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
410,YV78_1164,Houilles 78800 (Les Pierrats),"Achat maison 5 pièces 92 m², Houilles - 479 000 €",479 000 €,92 m²,5 pièces,4 chambres,,Jardin,,Terrasse,,5 207 €/m²,Réf. de l’annonce : 843615,Publiée le 20 oct. 2020,Modifiée le 23 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 92 m²,"Vente Maison/villa 5 pièces. iad France - Hélène RIOM (Voir le téléphone ) vous propose : QUARTIER DES PIERRATS - à 10 min à pied des écoles, à 14 min à pied du TRAM T2 Pont de Bezons, à 15 min à pied de la gare de Houilles, proche commerces. Maison de ville de 92 m2 environ (110 m2 environ de surface utile) sur terrain de 140 m2 environ avec une terrasse Sud/Ouest. Au rez-de-chaussée : entrée avec placards, salon de 33m2 environ avec cheminée, cuisine équipée, wc et 1 chambre.
Au 1er étage : 3 chambres (dont 2 avec placards), salle d'eau avec wc.
Un garage et un grenier complètent ce bien.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 232 et GES C indice 13. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Hélène RIOM (ID 42358), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Pontoise sous le numéro 879252278.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
411,YV78_1165,Longvilliers 78730,"Achat maison 7 pièces 213 m², Longvilliers - 649 000 €",649 000 €,213 m²,7 pièces,4 chambres,3 places de parking,Jardin,,Terrasse,,3 047 €/m²,Réf. de l’annonce : 1145,Publiée le 19 oct. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 213 m²,"Maison d'architecte de 213m² sur 4117m² de terrai et piscine cha. BRISTOL IMMOBILIER : du standing au prestige. Coup de coeur pour cette maison d?architecte construite en 2001, d?une surface de 213 m² sur un terrain de 4.117 m², avec piscine extérieure chauffée, pool house et petite rivière. Maison située à Longvilliers La Bâte, à 5 minutes de Rochefort en Yvelines, 15 minutes de Rambouillet, 40 minutes de Paris (A10) et 10 minutes de Dourdan. AU RDC, espace jour composé de : vaste séjour de 57 m² lumineux (triple exposition, Est-Sud-Ouest) avec poêle à bois rotatif, ouvert sur 3 terrasses et le jardin, grande cuisine américaine aménagée et équipée, 1 chambre (avec sa salle d?eau privée), 1 buanderie/Lingerie, les toilettes séparées. Accès au garage double. AU PREMIER ÉTAGE, espace nuit composé de : 3 autres grandes chambres, dont une de 20 m² avec mezzanine et terrasse, une de 45 m² avec salle d?eau et toilettes, et 1 suite parentale de 45m² avec salle de bain et dressing privé très lumineuse. Possibilités d?une 4ème chambre, et les toilettes nuit séparées.. LE JARDIN, de plus de 4.000 m² entièrement clos et arboré, offre un cadre de relaxation idéal avec ses 3 terrasses, sa piscine chauffée (4,50 x 9 mètres, éclairage), le pool house Canadien en bois, 1 cabanon de jardin, et bordé par une petite rivière. Une offre exceptionnelle à LONGVILLIERS (La Bâte) 78730, pour au moins 3 raisons : 1. Maison en parfait état (maison d?architecte sans travaux à prévoir, ni intérieurs, ni extérieurs); 2. Espaces et volumes (213 m² habitables, triple exposition, belles hauteurs sous-plafond); 3. Prestations de belle facture (poêle à bois rotatif haut de gamme, aspirateur centralisé, volets roulants aluminium, garage double, arbres fruitiers, piscine chauffée, très grand volumes, chaudière gaz Frisquet, chauffage au sol RDC, visiophone, etc). BRISTOL IMMOBILIER, les plus belles offres du marché. Visites et informations : Florian CHEVRIER Tél : Voir le téléphone"
412,YV78_1166,Maurepas 78310 (Centre-ville - Malmedonne),"Achat maison 5 pièces 104 m², Maurepas - 320 000 €",320 000 €,"103,70 m²",5 pièces,4 chambres,1 place de parking,Jardin,,,,2 941 €/m²,Réf. de l’annonce : 007082E1PT27,Publiée le 17 oct. 2020,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 104 m²,"Maison Maurepas 5 pièce(s) 104 m2. Venez visiter cette maison située en centre ville, gare , écoles et commerces à pieds.. Elle vous propose au rdc une entrée donnant sur le séjour double exposition E/O avec accès au jardin et terrasse, un wc, une cuisine équipée avec son cellier accès direct au garage, à l'étage 3 chambres avec placards, un bureau avec accès aux combles, une salle de bains avec douche + wc. Fenêtres doubles vitrage."
413,YV78_1167,Nézel 78410,"Achat maison 5 pièces 115 m², Nézel - 250 000 €",250 000 €,115 m²,5 pièces,3 chambres,,Jardin,,,,2 174 €/m²,Réf. de l’annonce : 6372,Publiée le 17 oct. 2020,Modifiée le 1 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 115 m²,"NEZEL - Maison 5 pièces. Maison familiale hors d'eau, hors d'air, ossature bois, de plain pied, édifiée sur sous-sol total et sur un terrain de plus de 500m².
Projet de plan comprenant : entrée, pièce à vivre avec cuisine ouverte, 3 chambres dont une suite parentale avec salle d'eau et dressing, salle d'eau indépendante, wc.
Sous-sol aménageable (belle hauteur sous plafond).
Idéalement située, à quelques pas de la gare de Nézel, des écoles et de l'accès A13, cette maison bénéficie d'une magnifique vue sur la vallée.
A découvrir avec votre agence Guy Hoquet Voir le téléphone
Toutes nos annonces sur (lien supprimé)
Les honoraires compris dans le prix de vente sont de 4% TTC à la charge du vendeur."
414,YV78_1168,Maule 78580,"Achat maison 8 pièces 217 m², Maule - 229 000 €",229 000 €,217 m²,8 pièces,3 chambres,,,,,,1 014 €/m²,Réf. de l’annonce : 249453IVI,Publiée le 16 oct. 2020,Modifiée le 2 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 217 m²,"Maison Maule 8 pièce(s) 217 m2. MAULE 30 minutes Versailles . Bourg résidentiel .
Prix 229 000 euros TTC dont 9000 euros honoraires inclus à la charge de l'acquéreur.
Au coeur du centre de Maule (tous commerces, écoles, restaurants) une maison de ville à rafraichir.
Au rdc : un local commercial de 100 m2 : boutique, espace réfrigéré, deux pièces, toilettes, une grande cuisine professionnelle
Dans les étages ; un appartement composée d'une cuisine, un salon, trois chambres salle de bain,
Un pigonnier et un grand grenier à exploiter
Ideal pour commerçants et ou investissement possibilité de diviser les accès.
Pour visiter et vous accompagner dans votre projet contactez Ingrid VIRLOUVET, agissant sous portage salarial auprès de la SAS PROPRIETES PRIVEES au Voir le téléphone ou par courriel à Contacter 
 Mandat ref 245 918VI - Le professionnel garantit et sécurise votre projet immobilier
SAS PROPRIETES PRIVEES Zac Le Chêne Ferré - 44 allée des Cinq Continents 44 120 VERTOU Carte professionnelle CPI 4401 2016 000 010 388 CCI NANTES - Saint Nazaire dont 4.09 % honoraires TTC à la charge de l'acquéreur."
415,YV78_1169,Andrésy 78570 (Gare - Valences - Marottes - Ponceau),"Achat maison 9 pièces 280 m², Andrésy - 792 000 €",792 000 €,280 m²,9 pièces,7 chambres,,Jardin,,Terrasse,,2 829 €/m²,,Publiée le 16 oct. 2020,Réf. de l’annonce : 134460-4503893,Descriptif de cette maison à vendre de 9 pièces et 280 m²,"Pavillon Individuel. ---WEELODGE VOUS PROPOSE EN EXCLUSIVITE--- A quelques encablures du CENTRE-VILLE. Maison atypique du 18e siècle PLEINE DE CHARME sur 600 M² de terrain environ avec une VUE PANORAMIQUE SUR LA SEINE. Elle se compose d'une batisse principale offrant: une entrée, grande cuisine donnant sur une terrasse et le JARDIN EXPO SUD SANS VIS A VIS, salon, séjour, garage ou atelier d'artiste, chaufferie, dressing donnant sur jardinet, salle de bains avec wc. A l'étage: dégagement, chambre donnant sur une terrasse de 41m², bureau ou chambre, chambre, salle de bains avec wc, une pièce. Au deuxième étage: très grande chambre, plus une chambre indépendante. La bâtisse secondaire communicante ou indépendante à la première offre: cuisine équipée dinatoire donnant sur jardinet, salle d'eau avec wc, 2 chambres. Maison de caractère avec de très beaux volumes. ***PROCHE DE TOUTES COMMODITÉS. 5 minutes de la gare."
416,YV78_1170,Morainvilliers 78630,"Achat maison 5 pièces 111 m², Morainvilliers - 480 800 €",480 800 €,"111,37 m²",5 pièces,4 chambres,2 places de parking,Jardin,,,,4 218 €/m²,Réf. de l’annonce : 007064E1PD9Z,Publiée il y a plus de 2 mois,Modifiée le 16 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 111 m²,"LOT 4 : MAISON 111.39 m² 4 CHAMBRES SUR TERRAIN DE 405 m².. ORPI et ses partenaires vous proposent. Maison de 5 p de 111.39 m² comprenant : un séjour/salon/cuisine de 39.86 m², cellier, garage .. A l'étage : un palier desservant 4 chambres, une salle de bains, wc, salle d'eau .. Fenêtres aluminium avec volets électriques, chauffage pompe à chaleur. . Etude de sol lotissement et lot individuel compris. L'ensemble sur un terrain de 405 m² (lot 4 d'un petit lotissement de 7 maisons). Possibilité de modification d'aménagement intérieur et options diverses. . Visite et plus de renseignements en agence (nous consulter). Très belle situation au calme et dans un environnement pavillonnaire. . Réelle opportunité de qualité rare sur le secteur."
417,YV78_1171,Noisy-le-Roi 78590,"Achat maison 6 pièces 110 m², Noisy-le-Roi - 530 000 €",530 000 €,110 m²,6 pièces,4 chambres,,Jardin,,,Garage,4 818 €/m²,Réf. de l’annonce : 8049,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 110 m²,"Vieux Villepreux . Coup de coeur assuré pour cette magnifique maison ancienne d'environ 110m² entièrement refaite à neuf ! Beaucoup d'atouts et de cachet pour cette maison au goût du jour (fenêtre atelier-verrière, poutres apparentes, parquet...) Elle vous offre une entrée, un wc, une cuisine ouverte,, une salle repas, un séjour ouvrant sur terrasse bois de 50 m2.
au 1er étage : une salle d'eau, un wc, 2 chambres, 
au 2ème étage : une salle d'eau, une chambre, une petite chambre ou bureau.
Un garage double et jardin à l'abri des regards complètent ce bien sur une surface totale de 244 m2.
Idéalement située au coeur de village, proche des écoles, collèges et lycées et gare : A VOIR TRES RAPIDEMENT !

Pour plus d'informations, contactez notre agence ERA DOMAINE DU PARC IMMOBILIER à NOISY LE ROI au Voir le téléphone"
418,YV78_1172,Meulan-en-Yvelines 78250,"Achat maison 6 pièces 136 m², Meulan-en-Yvelines - 435 000 €",435 000 €,"136,20 m²",6 pièces,3 chambres,6 places de parking,Jardin,,1 terrasse,,3 194 €/m²,Réf. de l’annonce : 3306,Publiée le 16 oct. 2020,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 136 m²,"VILLA 6 PIECES SUR 2400 M2 AVEC ACCES PRIVATIF A LA SEINE. Dans le cadre privilégié d'un domaine privé, cette villa contemporaine domine un jardin de 2045 m2 avec un accès privé au bord de SEINE. Lumineuse et facile à vivre, elle comblera les amateurs de beaux volumes. Vous accédez de plain pied avec le jardin au rez de chaussée par un séjour cathéfrale de 41 m2 lumineux grâce à sa double exposition, doté d'une cheminée. Il ouvre sur une véranda avec vue SEINE. La cuisine équipée est séparée. Une chambre, une salle d'eau et une buanderie complètent le rez de chaussée. A l'étage, un vaste bureau mezzanine, transformable en chambre, permet d'accéder au dressing et à la suite parentale équipée d'une salle de bains. Le sous sol total abrite une garage pour 2 voitures, une cave, un atelier, ainsi qu'une chambre et un cabinet de toilette. Le jardin plat et paysager méne aux berges sur SEINE, équipées d'un accès sécurisé et d'un ponton. Les accès A13/A14 sont à 5 minutes, la gare des MUREAUX et future gare RER est à 15 minutes à pied. Une maison de famille idéale!"
419,YV78_1173,Vernouillet 78540,"Achat maison 7 pièces 186 m², Vernouillet - 639 000 €",639 000 €,"186,17 m²",7 pièces,5 chambres,,Jardin,,,,3 432 €/m²,Réf. de l’annonce : 225,Publiée le 16 oct. 2020,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 7 pièces et 186 m²,"Maison Vernouillet 7 pièce(s) 186.17 m2. Vernouillet, dans un secteur très calme , très prisé, à proximité des écoles materneilles, primaires et commerces, très belle maison de 1930 édifiée sur un terrain de 1200m2 vous offrant au rdc une très vaste entrée, un double séjour de 48m2 avec cheminée, une cuisine aménagée et équipée, une salle d'eau , un wc, et une chambre de 15.75m2, à l'étage un grand palier desservant 3 chambres et un bureau, une salle de bain, un wc, et combles aménagés vous offrant la 5ème chambre.
Un sous-sol total , un garage avec son annexe pouvant être exploitée comme bon vous semble !!!!
Plusieurs stationnements possible !!!!
Une belle demeure où il fait bon vivre !!!!!
Pour la visiter appelez l'AGENCE PRINCIPALE Voir le téléphone (collaborateur salarié)"
420,YV78_1174,Rambouillet 78120 (Villeneuve - Hippodrome),"Achat maison 166 pièces 166 m², Rambouillet - 650 000 €",650 000 €,166 m²,166 pièces,5 chambres,,Jardin,,1 terrasse,,3 916 €/m²,,Publiée le 16 oct. 2020,Réf. de l’annonce : TMAI115004A,Descriptif de cette maison à vendre de 166 pièces et 166 m²,"MAISON RAMBOUILLET 5 CHAMBRES 2017 - Rambouillet intra-muros, située dans une petite impasse calme et à l'abris des regards, très belle maison individuelle d'environ 170m² de construction 2017 proposant de belles prestations.
Pièce de vie traversante, lumineuse et familiale de plus de 55 m², 5 chambres dont une suite parentale au rez de chaussée permettant une autonomie complète d'une personne âgé ou handicapée, garage fermé permettant de rentrer un véhicule, chauffage au sol basse température.
belle terrasse bien exposée et jardin sans vis à vis
La maison a été construite selon des normes d'isolation permettant de prétendre à de très faibles consommations énergétiques.
Bien rare sur le marché à visiter rapidement. Honoraires à la charge du vendeur. Vous pouvez consulter les barèmes d'honoraires à l'adresse suivante : Voir les barèmes des honoraires"
421,YV78_1175,Guyancourt 78280 (L'Europe),"Achat maison 4 pièces 75 m², Guyancourt - 350 000 €",350 000 €,75 m²,4 pièces,3 chambres,,,,,,4 667 €/m²,Réf. de l’annonce : 32740621,Publiée le 14 oct. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 75 m²,"REF 217185
[Visite virtuelle à la demande]
Quartier de l'Europe, dans un environnement résidentiel calme et agréable. Située à proximité des écoles, collège et lycée, proche des commerces et des transports, du Technocentre et du Golf National. Maison en parfait état de 75m² (113m² de surface utile), 4 pièces; au rez-de-chaussée, une cuisine équipée ouverte sur un beau séjour (32m²) exposé sud-est, un wc indépendant. Au 1er étage, 2 chambres, une salle de bain, wc indépendant. Au 2ème étage, une belle suite parentale avec une salle d'eau. Jardin clos sans vis à vis, double garage.
DPE E 247kWhEP/m².an, GES C 14kgeqCO2/m².an
Copropriété de 50 lots / charges annuelles 600
Votre contact: Sylvie Sevin-Montel Voir le téléphone"
422,YV78_1176,Le Chesnay 78150 (Aubert),"Achat maison 6 pièces 116 m², Le Chesnay - 682 500 €",682 500 €,116 m²,6 pièces,4 chambres,2 places de parking,Jardin,,,,5 884 €/m²,Réf. de l’annonce : 394,Publiée le 14 oct. 2020,Modifiée le 19 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 116 m²,"Maison 4 chambres. PARC AUBERT- Au calme et sans vis à vis, Maison familiale de 4 chambres sur terrain de 236m² avec sous sol total , comprenant au 1er niveau, entrée, toilettes, cuisine, salon exposé sud, Salle d'eau et 3 chambres, à l'étage un espace bureau et une grande chambre mansardée. Toiture refaite en 2019."
423,YV78_1177,Épône 78680,"Achat maison 10 pièces 220 m², Épône - 495 000 €",495 000 €,220 m²,10 pièces,6 chambres,,Jardin,,Terrasse,,2 136 €/m²,Réf. de l’annonce : 50000,Publiée le 13 oct. 2020,Modifiée le 11 nov. 2020,Descriptif de cette maison à vendre de 10 pièces et 220 m²,"En plein coeur du village, confortable maison familiale béné. Belle maison familiale, très confortable, située au coeur du village, bénéficiant d'une belle surface de 220 m2 comprenant : beau séjour salon avec cheminée de 50 m2, cuisine, 6 chambres, 3 salles de douches, 4 WC, buanderie chaufferie. Grand garage. terrain de 745 m2."
424,YV78_1178,Maurepas 78310 (Centre-ville - Malmedonne),"Achat maison 5 pièces 97 m², Maurepas - 299 250 €",299 250 €,97 m²,5 pièces,3 chambres,,Jardin,,,,2 938 €/m²,Réf. de l’annonce : 326,Publiée le 13 oct. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 97 m²,"A proximité à pieds de la gare, du centre-ville et de ses commodités. Maison d'un peu moins de 100 m² composée au rdc : d'une entrée, d'une belle pièce de vie avec une cuisine aménagée un séjour donnant sur un espace extérieur aménagé en terrasse, un wc. Au premier étage : 2 belles chambres, une salle de bains et un wc. Au 2 ème étage 1 suite parentale avec une salle de douche et un dressing et vous profiterez aussi d'un grenier aménagé."
425,YV78_1179,Dampierre-en-Yvelines 78720,"Achat maison 7 pièces 176 m², Dampierre-en-Yvelines - 597 000 €",597 000 €,176 m²,7 pièces,4 chambres,,Jardin,,,,3 267 €/m²,Réf. de l’annonce : 248675BMC,Publiée le 12 oct. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 176 m²,"Maison Dampierre en Yvelines, 7 pièces 176 m². 78720 en Vallée de Chevreuse , RARE, au calme tout en étant en plein coeur de Dampierre : charme de l'ancien côté cour et belle luminosité côté jardin pour cette maison de village en pierre meulière offrant au rdc une entrée, un double salon/séjour, une cuisine et salle à manger ouvertes sur la terrasse en pierre et le joli jardin arboré, une buanderie, un wc. Au 1er étage, bénéficiant de belles vues sur l'église ou la forêt, 3 grandes chambres dont une suite parentale avec douche à l'italienne, une salle de bain avec wc. Les combles ont été aménagés en une belle chambre et pièce palière avec de nombreux rangements et pouvant servir de bureau. Travaux de rafraîchissement à prévoir. Le tout sur un terrain clos de 600 m² avec abri de jardin. Situation idéale : écoles, commerces et bus à pied. A 10 mn du RER de St Rémy les Chevreuse. Au prix de 597 000euros HAI dont 22 000euros d'honoraires inclus dans le prix de vente à la charge de l'acquéreur au taux de 3,83 % soit 575 000euros hors honoraires. Contact : Christine BERTIN, agent commercial pour SAS Propriétés Privées au Voir le téléphone ou Contacter Mandat 210395
 dont 3.83 % honoraires TTC à la charge de l'acquéreur."
426,YV78_1180,Buc 78530,"Achat maison 8 pièces 345 m², Buc - 1 590 000 €",1 590 000 €,345 m²,8 pièces,5 chambres,1 place de parking,Jardin,,Terrasse,Garage,4 522 €/m²,Réf. de l’annonce : 749151049-11,Publiée le 12 oct. 2020,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 345 m²,"MAISON D'ARCHITECTE BUC LIMITE VERSAILLES. Dans résidence sécurisée en lisière de la forêt de Versailles, maison d'architecte de 345 m² habitables (450 m² utiles) sur un terrain clos et arboré de 980 m² avec piscine à escalier Roman.
En rez-de-jardin : entrée, cuisine équipée indépendante, très lumineux triple séjour cathédrale avec cheminée, deux suites parentales de plain pied avec salle de douche et toilettes, nombreux rangements.
A l'étage : 3 chambres dont 2 avec mezzanines communicantes, grenier (possibilité salle de jeux), deux espaces bureau ouvert sur séjour et salle de douche.
Le sous-sol total se compose d'une cuisine aménagée, espace détente avec sauna, d'un garage et d'une cave à vin.
Ce bien rare, au calme, surplombant la vallée, est à voir rapidement. Idéal pour accéder aux gares, écoles de Versailles et Lycée franco-allemand de Buc.
Mentions légales :
Prix 1.560.000 euros honoraires exclus
Honoraires de 30.000 euros TTC à la charge de l'acquéreur"
427,YV78_1181,Carrières-sous-Poissy 78955 (Les Oiseaux),"Achat maison 7 pièces 185 m², Carrières-sous-Poissy - 500 000 €",500 000 €,185 m²,7 pièces,5 chambres,3 places de parking,Jardin,,,,2 703 €/m²,Réf. de l’annonce : 102815,Publiée le 12 oct. 2020,Modifiée le 14 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 185 m²,"Maison Carrieres Sous Poissy 7 pièces 185 m2. A 8 mn en bus de la gare de Poissy, Maison familiale édifiée sur un terrain de 539 m2 située au calme dans un secteur pavillonnaire de Carrières Sous Poissy. Au RDC: Véranda avec accès à la cuisine équipée et aménagée , double séjour de 42 m² lumineux , chambre avec dressing , SDB avec baignoire et douche . A l'étage, 4 chambres dont 2 avec dressings attenants, et SDB. S/sol total avec cave, buanderie, bureau, 2 pièces aménagées (Chambre d'amis, salle de jeux) et garage permettant d'y stationner 3 véhicules. A découvrir!"
428,YV78_1182,Guerville 78930,"Achat maison 5 pièces 167 m², Guerville - 514 000 €",514 000 €,167 m²,5 pièces,3 chambres,3 places de parking,Jardin,,,,2 934 €/m²,Réf. de l’annonce : 007034E1QCNB,Publiée le 10 oct. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 167 m²,"Villa Proche EPONE 5 pièce(s) 167 m2. Villa d'exception aux portes de Paris (40kms par A13 ou A14 dans l'ouest Parisien). Maison de caractère art déco et matériaux de qualité. Magnifique pièce à vivre inondée de lumière où vous pourrez vous lover devant le poêle à bois. Cuisine avec authentique GODIN. 3 chambres + grenier aménageable. Salle de bains avec wc. 2 caves, garage. Terrain clos de murs en pierre de 445 m² + en annexe un terrain de 560 m².. Vous n'aurez plus envie de repartir de ce coup de coeur.."
429,YV78_1183,Saint-Martin-de-Bréthencourt 78660,"Achat maison 7 pièces 171 m², Saint-Martin-de-Bréthencourt - 316 900 €",316 900 €,"171,27 m²",7 pièces,6 chambres,,Jardin,,,,1 850 €/m²,Réf. de l’annonce : 2738,Publiée il y a plus de 2 mois,Modifiée le 25 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 171 m²,"Votre agence ERA IMMOBILIER vous présente cette maison située à 7 minutes de Dourdan à vendre.

Au rez-de-chaussée découvrez une entrée desservant cinq chambres dont une avec salle d'eau, un bureau, une véranda, une salle d'eau et un WC. 

A l'étage vous profiterez d' une pièce de vie spacieuse de plus de 40m² avec sa cuisine ouverte aménagée donnant sur deux grandes terrasses, vous pourrez aussi profiter d'une belle suite parentale avec dressing ,salle de bains avec douche et WC.

Le tout sur un terrain de 1399 m2 clos et très agréable bordé par une petite rivière avec possibilité de garer trois voitures.

Maison très agréable avec beaucoup de charme, à proximité des écoles dans un secteur très calme et recherché.

Si vous recherchez une maison idéalement située, cette maison est faite pour vous ...
A VISITER SANS TARDER !

Pour visiter, ou pour toutes informations, contactez directement votre agent ERA Immobilier Clotilde WYON au Voir le téléphone ou Sandra LAMEIRAS au Voir le téléphone ou votre agence ERA Immobilier au Voir le téléphone . Toutes nos annonces sont disponibles sur notre site internet: (lien supprimé) 
Contacter - achat Etampes, vente Etampes, location Etampes, gestion Etampes
L' agence ERA Immobillier propose des pavillons et propriétés à vendre ou à louer sur les secteurs d'Etampes, Morigny Champigny, Ormoy la rivière, Saclas, Mereville, Guillerval, Briéres les Scéllés, Etrechy, Chamarande. 
Abbéville-la-Rivière Angerville Arrancourt Authon-la-Plaine Blandy Bois-Herpin Boissy-la-Rivière Boissy-le-Sec Boutervilliers Bouville Brières-les-Scellés Brouy Chalo-Saint-Mars Chalou-Moulineux Champmotteux Chatignonville Congerville-Thionville Estouches Fontaine-la-Rivière Guillerval La Forêt-Sainte-Croix Le Plessis-Saint-Benoist Marolles-en-Beauce Immobilier Mespuits Monnerville Morigny-Champigny Mérobert Méréville Ormoy-la-Rivière Puiselet-le-Marais Pussay Roinvilliers Saclas Saint-Cyr-la-Rivière Saint-Escobille Saint-Hilaire Valpuiseaux Étampes Dourdan"
430,YV78_1184,Saint-Rémy-lès-Chevreuse 78470,"Achat maison 7 pièces 220 m², Saint-Rémy-lès-Chevreuse - 879 000 €",879 000 €,220 m²,7 pièces,5 chambres,,Jardin,,1 terrasse,,3 814 €/m²,Réf. de l’annonce : 880,Publiée il y a plus de 2 mois,Modifiée le 4 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 220 m²,"Maison de 7 pièces à Saint-Rémy-lès-Chevreuse. Cette maison familiale offre de belles prestations. Vous serez également séduits par son environnement verdoyant, sa grande pièce de vie lumineuse et son agencement fonctionnel.
Elle comprend au rez-de-chaussée une entrée sécurisée, un spacieux séjour avec cheminée, une véranda ouverte sur la nature, une cuisine équipée et une suite parentale.
Le premier étage est composé d'une mezzanine, de 3 chambres et d'une salle de bains.
Le second étage comprend une magnifique pièce avec point d'eau : elle peut faire office de suite parentale, de salle de jeux ou d'atelier créatif.
La maison offre enfin un garage double et une cave à vin souterraine.
Le terrain est plat et paysager sans aucun vis -à -vis, et la forêt accessible à 2 pas.
Un coup de coeur de l'agence !
dont 4.77 % honoraires TTC à la charge de l'acquéreur."
431,YV78_1185,Achères 78260 (Montsouris),"Achat maison 6 pièces 96 m², Achères - 430 000 €",430 000 €,96 m²,6 pièces,3 chambres,,,,Terrasse,,4 479 €/m²,Réf. de l’annonce : 1421046,Publiée il y a plus de 2 mois,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 96 m²,"Grande Maison au calme. Dans le secteur pavillonnaire Montsouris à 5 minutes du centre ville. Maison en parfait état comprenant au RDC : double entrée, cuisine dînatoire indépendante meublée/équipée donnant sur terrasse, séjour, wc et une chambre. A l'étage : 2 chambres dont une avec dressing, salle de douche et wc, Au sous-sol semi enterré: un vaste bureau aménageable en chambre, une buanderie, chaufferie ( chaudière gaz de novembre 2019) et un wc. Garage attenant. Le tout sur une parcelle de 303m²"
432,YV78_1186,Saint-Rémy-lès-Chevreuse 78470,"Achat maison 8 pièces 220 m², Saint-Rémy-lès-Chevreuse - 879 000 €",879 000 €,220 m²,8 pièces,5 chambres,2 places de parking,Jardin,,,,3 995 €/m²,Réf. de l’annonce : 78641,Publiée il y a plus de 2 mois,Modifiée le 4 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 220 m²,"Nous vous proposons d'emménager dans cette chaleureuse maison familiale située dans un quartier calme et idéalement localisé de Saint Remy les Chevreuse. Vous rejoindrez, en 15 min à pied, la gare ainsi que le centre-ville. Cette charmante propriété vous séduira par ses volumes ainsi que sa décoration soignée et ses prestations de qualité tel que la climatisation réversible. Pavillon familial par excellence, dotés de 5 chambres ainsi que de multiples rangements. L'architecture bien pensée entièrement conçue vers l'extérieur baigne le pavillon de lumière. Un garage ainsi qu'une hélicave complètent l'ensemble ; le tout édifié sur un terrain , sans vis-à-vis, harmonieusement soigné, et doté d'un arrosage automatique, de 829m². Nous n'en dirons pas plus, venez découvrir !"
433,YV78_1187,La Celle-les-Bordes 78720,"Achat maison 11 pièces 403 m², La Celle-les-Bordes - 850 000 €",850 000 €,"402,60 m²",11 pièces,6 chambres,,Jardin,,,,2 111 €/m²,Réf. de l’annonce : 2_2020-1449,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 11 pièces et 403 m²,"Propriété - 400m2. Propriété d'exception au sein d'un charmant petit village comprenant au rez-de-chaussée deux salons, une salle à manger, deux cuisines, une salle d'eau avec WC et un bureau. A u premier étage, vous découvrirez cinq chambres, deux salles d'eau, une salle de bain et un bureau. Au second et dernier étage, se trouve une chambre, une salle de bain et un grenier aménageable d'environ 50 m2. Cette belle demeure est ancrée sur un magnifique terrain fleuri et arboré de plus de 2600 m2 avec un puits. Un garage et un atelier indépendants viennent compléter ce domaine."
